area,isi,sess,ori,true_pos,n_sample,val_acc,true_pos_train,n_sample_train,train_acc,C,bad_fit,ori_dist_id
LM,isi=6k,1,1,19.0,35,0.5428571428571428,21.257142857142856,34,0.6252100840336134,0.2,False,1
LM,isi=6k,0,7,25.0,35,0.7142857142857143,30.51428571428571,34,0.8974789915966385,0.1,False,1
LM,isi=6k,0,6,28.0,36,0.7777777777777778,33.138888888888886,35,0.9468253968253967,0.1,False,2
LM,isi=6k,0,5,24.0,34,0.7058823529411765,30.235294117647058,33,0.9162210338680926,0.1,False,3
LM,isi=6k,0,4,25.0,34,0.7352941176470589,31.35294117647059,33,0.9500891265597149,0.1,False,4
LM,isi=6k,0,3,22.0,35,0.6285714285714286,29.657142857142855,34,0.8722689075630251,0.1,False,3
LM,isi=6k,0,2,25.0,34,0.7352941176470589,30.117647058823533,33,0.912655971479501,0.1,False,2
LM,isi=6k,0,1,25.0,34,0.7352941176470589,30.411764705882355,33,0.9215686274509804,0.1,False,1
LM,isi=250,21,7,22.0,46,0.4782608695652174,34.82608695652174,45,0.773913043478261,1.6,True,1
LM,isi=250,21,6,24.0,41,0.5853658536585366,29.390243902439025,40,0.7347560975609756,0.1,False,2
LM,isi=250,21,5,21.0,41,0.5121951219512195,32.12195121951219,40,0.8030487804878048,0.4,False,3
LM,isi=250,21,4,22.0,49,0.4489795918367347,38.183673469387756,48,0.7954931972789115,1.6,True,4
LM,isi=250,21,3,25.0,44,0.5681818181818182,29.886363636363633,43,0.6950317124735729,0.1,False,3
LM,isi=250,21,2,23.0,42,0.5476190476190477,31.380952380952383,41,0.7653890824622532,0.2,False,2
LM,isi=250,21,1,18.0,45,0.4,33.88888888888889,44,0.7702020202020203,1.6,True,1
LM,isi=250,20,7,20.0,40,0.5,39.0,39,1.0,1.6,True,1
LM,isi=250,20,6,33.0,46,0.717391304347826,40.869565217391305,45,0.9082125603864735,0.1,False,2
LM,isi=250,20,5,40.0,52,0.7692307692307693,46.28846153846152,51,0.9076168929110102,0.1,False,3
LM,isi=250,20,4,38.0,47,0.8085106382978723,42.04255319148935,46,0.9139685476410728,0.1,False,4
LM,isi=250,20,3,27.0,45,0.6,40.68888888888888,44,0.9247474747474745,0.1,False,3
LM,isi=250,20,2,24.0,43,0.5581395348837209,33.90697674418604,42,0.8073089700996676,0.1,False,2
LM,isi=250,20,1,10.0,38,0.2631578947368421,37.0,37,1.0,1.6,True,1
LM,isi=250,19,7,31.0,42,0.7380952380952381,38.45238095238095,41,0.937862950058072,0.1,False,1
LM,isi=250,19,6,31.0,46,0.6739130434782609,36.28260869565216,45,0.8062801932367146,0.1,False,2
LM,isi=250,19,5,33.0,41,0.8048780487804879,35.170731707317074,40,0.8792682926829269,0.1,False,3
LM,isi=250,19,4,22.0,41,0.5365853658536586,38.146341463414636,40,0.9536585365853659,0.2,False,4
LM,isi=250,19,3,24.0,39,0.6153846153846154,36.153846153846146,38,0.9514170040485828,0.1,False,3
LM,isi=250,19,2,25.0,42,0.5952380952380952,36.523809523809526,41,0.8908246225319397,0.1,False,2
LM,isi=250,19,1,25.0,45,0.5555555555555556,41.59999999999999,44,0.9454545454545452,0.1,False,1
LM,isi=250,18,7,27.0,39,0.6923076923076923,37.051282051282044,38,0.9750337381916327,0.1,False,1
LM,isi=250,18,6,25.0,40,0.625,37.375,39,0.9583333333333333,0.1,False,2
LM,isi=250,18,5,31.0,48,0.6458333333333334,46.37499999999999,47,0.9867021276595743,0.1,False,3
LM,isi=250,18,4,28.0,40,0.7,38.525,39,0.9878205128205128,0.1,False,4
LM,isi=250,18,3,31.0,41,0.7560975609756098,39.0,40,0.9750000000000001,0.1,False,3
LM,isi=250,18,2,20.0,36,0.5555555555555556,34.02777777777777,35,0.972222222222222,0.1,False,2
LM,isi=250,18,1,33.0,41,0.8048780487804879,38.17073170731708,40,0.954268292682927,0.1,False,1
LM,isi=250,17,7,41.0,49,0.8367346938775511,47.55102040816327,48,0.9906462585034015,0.1,False,1
LM,isi=250,17,6,35.0,46,0.7608695652173914,44.21739130434782,45,0.9826086956521738,0.05,False,2
LM,isi=250,17,5,40.0,50,0.8,48.94,49,0.9987755102040816,0.1,False,3
LM,isi=250,17,4,43.0,49,0.8775510204081632,46.95918367346938,48,0.9783163265306121,0.05,False,4
LM,isi=250,17,3,41.0,54,0.7592592592592593,52.0,53,0.9811320754716981,0.1,False,3
LM,isi=250,17,2,37.0,47,0.7872340425531915,45.51063829787235,46,0.9893617021276597,0.1,False,2
LM,isi=250,17,1,27.0,47,0.574468085106383,44.85106382978724,46,0.9750231267345053,0.1,False,1
LM,isi=250,16,7,19.0,39,0.48717948717948717,27.333333333333336,38,0.7192982456140351,1.6,True,1
LM,isi=250,16,6,22.0,42,0.5238095238095238,27.40476190476191,41,0.6684088269454124,0.2,False,2
LM,isi=250,16,5,23.0,39,0.5897435897435898,25.128205128205135,38,0.6612685560053982,0.1,False,3
LM,isi=250,16,4,21.0,41,0.5121951219512195,27.414634146341463,40,0.6853658536585365,0.1,False,4
LM,isi=250,16,3,29.0,50,0.58,32.22,49,0.6575510204081633,0.1,False,3
LM,isi=250,16,2,29.0,49,0.5918367346938775,30.612244897959183,48,0.6377551020408163,0.1,False,2
LM,isi=250,16,1,22.0,42,0.5238095238095238,29.190476190476193,41,0.7119628339140535,0.1,False,1
LM,isi=250,15,7,16.0,39,0.41025641025641024,31.128205128205128,38,0.8191632928475033,1.6,True,1
LM,isi=250,15,6,24.0,46,0.5217391304347826,33.934782608695656,45,0.7541062801932368,0.2,False,2
LM,isi=250,15,5,32.0,50,0.64,36.36000000000001,49,0.7420408163265307,0.1,False,3
LM,isi=250,15,4,14.0,44,0.3181818181818182,30.295454545454547,43,0.7045454545454546,1.6,True,4
LM,isi=250,15,3,29.0,47,0.6170212765957447,32.765957446808514,46,0.7123034227567068,0.1,False,3
LM,isi=250,15,2,25.0,44,0.5681818181818182,35.22727272727273,43,0.8192389006342494,0.8,False,2
LM,isi=250,15,1,24.0,40,0.6,29.924999999999997,39,0.7673076923076922,0.1,False,1
LM,isi=250,14,7,26.0,38,0.6842105263157895,33.3421052631579,37,0.9011379800853486,0.1,False,1
LM,isi=250,14,6,21.0,36,0.5833333333333334,28.861111111111114,35,0.8246031746031747,0.1,False,2
LM,isi=250,14,5,28.0,49,0.5714285714285714,43.20408163265306,48,0.9000850340136054,0.1,False,3
LM,isi=250,14,4,31.0,49,0.6326530612244898,41.22448979591836,48,0.8588435374149659,0.1,False,4
LM,isi=250,14,3,30.0,40,0.75,35.925000000000004,39,0.9211538461538462,0.1,False,3
LM,isi=250,14,2,26.0,47,0.5531914893617021,38.51063829787235,46,0.8371877890841815,0.1,False,2
LM,isi=250,14,1,27.0,47,0.574468085106383,39.95744680851064,46,0.8686401480111009,0.1,False,1
LM,isi=250,13,7,15.0,34,0.4411764705882353,33.0,33,1.0,1.6,True,1
LM,isi=250,13,6,12.0,35,0.34285714285714286,32.628571428571426,34,0.9596638655462184,0.4,True,2
LM,isi=250,13,5,32.0,45,0.7111111111111111,39.28888888888887,44,0.8929292929292926,0.1,False,3
LM,isi=250,13,4,32.0,48,0.6666666666666666,44.291666666666664,47,0.9423758865248226,0.1,False,4
LM,isi=250,13,3,27.0,44,0.6136363636363636,39.77272727272728,43,0.9249471458773786,0.1,False,3
LM,isi=250,13,2,27.0,42,0.6428571428571429,38.11904761904763,41,0.9297328687572591,0.1,False,2
LM,isi=250,13,1,29.0,40,0.725,35.75,39,0.9166666666666666,0.1,False,1
LM,isi=250,12,7,20.0,42,0.47619047619047616,37.142857142857146,41,0.9059233449477353,1.6,True,1
LM,isi=250,12,6,21.0,41,0.5121951219512195,26.707317073170735,40,0.6676829268292683,0.1,False,2
LM,isi=250,12,5,21.0,48,0.4375,40.125,47,0.8537234042553191,1.6,True,3
LM,isi=250,12,4,25.0,45,0.5555555555555556,35.555555555555564,44,0.8080808080808083,0.1,False,4
LM,isi=250,12,3,18.0,41,0.43902439024390244,35.1219512195122,40,0.8780487804878049,1.6,True,3
LM,isi=250,12,2,23.0,37,0.6216216216216216,29.432432432432435,36,0.8175675675675677,0.1,False,2
LM,isi=250,12,1,18.0,41,0.43902439024390244,32.512195121951216,40,0.8128048780487804,1.6,True,1
LM,isi=250,11,7,20.0,45,0.4444444444444444,29.133333333333333,44,0.6621212121212121,1.6,True,1
LM,isi=250,11,6,12.0,37,0.32432432432432434,24.0,36,0.6666666666666666,1.6,True,2
LM,isi=250,11,5,18.0,35,0.5142857142857142,22.37142857142857,34,0.6579831932773109,0.1,False,3
LM,isi=250,11,4,22.0,39,0.5641025641025641,26.743589743589745,38,0.703778677462888,0.1,False,4
LM,isi=250,11,3,19.0,37,0.5135135135135135,26.32432432432432,36,0.7312312312312311,0.4,False,3
LM,isi=250,11,2,16.0,38,0.42105263157894735,24.65789473684211,37,0.6664295874822191,1.6,True,2
LM,isi=250,11,1,18.0,46,0.391304347826087,27.239130434782616,45,0.6053140096618359,1.6,True,1
LM,isi=250,10,7,26.0,36,0.7222222222222222,33.33333333333333,35,0.9523809523809523,0.1,False,1
LM,isi=250,10,6,22.0,35,0.6285714285714286,31.8,34,0.9352941176470588,0.1,False,2
LM,isi=250,10,5,20.0,38,0.5263157894736842,34.94736842105263,37,0.9445234708392602,0.1,False,3
LM,isi=250,10,4,18.0,38,0.47368421052631576,37.0,37,1.0,1.6,True,4
LM,isi=250,10,3,34.0,44,0.7727272727272727,42.06818181818181,43,0.9783298097251584,0.1,False,3
LM,isi=250,10,2,26.0,35,0.7428571428571429,31.45714285714286,34,0.9252100840336135,0.1,False,2
LM,isi=250,10,1,25.0,35,0.7142857142857143,30.457142857142852,34,0.8957983193277309,0.1,False,1
LM,isi=250,9,7,23.0,43,0.5348837209302325,38.90697674418604,42,0.9263565891472867,0.1,False,1
LM,isi=250,9,6,31.0,52,0.5961538461538461,43.11538461538461,51,0.8453996983408748,0.1,False,2
LM,isi=250,9,5,23.0,44,0.5227272727272727,35.15909090909091,43,0.8176532769556025,0.1,False,3
LM,isi=250,9,4,19.0,37,0.5135135135135135,33.27027027027026,36,0.9241741741741739,0.1,False,4
LM,isi=250,9,3,27.0,44,0.6136363636363636,39.27272727272728,43,0.9133192389006344,0.1,False,3
LM,isi=250,9,2,24.0,46,0.5217391304347826,37.89130434782609,45,0.8420289855072466,0.1,False,2
LM,isi=250,9,1,28.0,45,0.6222222222222222,39.55555555555554,44,0.8989898989898987,0.1,False,1
LM,isi=250,8,7,20.0,39,0.5128205128205128,34.30769230769231,38,0.902834008097166,0.1,False,1
LM,isi=250,8,6,23.0,37,0.6216216216216216,34.18918918918918,36,0.9496996996996995,0.1,False,2
LM,isi=250,8,5,31.0,34,0.9117647058823529,32.82352941176471,33,0.9946524064171124,0.1,False,3
LM,isi=250,8,4,27.0,37,0.7297297297297297,34.97297297297297,36,0.9714714714714714,0.1,False,4
LM,isi=250,8,3,28.0,43,0.6511627906976745,40.488372093023244,42,0.9640088593576963,0.1,False,3
LM,isi=250,8,2,36.0,49,0.7346938775510204,47.20408163265306,48,0.9834183673469388,0.1,False,2
LM,isi=250,8,1,26.0,47,0.5531914893617021,41.0,46,0.8913043478260869,0.1,False,1
LM,isi=250,7,7,29.0,39,0.7435897435897436,37.92307692307692,38,0.9979757085020242,0.1,False,1
LM,isi=250,7,6,32.0,43,0.7441860465116279,40.74418604651162,42,0.9700996677740862,0.1,False,2
LM,isi=250,7,5,32.0,39,0.8205128205128205,37.794871794871796,38,0.9946018893387315,0.1,False,3
LM,isi=250,7,4,28.0,35,0.8,33.400000000000006,34,0.9823529411764707,0.1,False,4
LM,isi=250,7,3,35.0,48,0.7291666666666666,46.645833333333336,47,0.9924645390070923,0.1,False,3
LM,isi=250,7,2,36.0,49,0.7346938775510204,46.42857142857143,48,0.9672619047619048,0.1,False,2
LM,isi=250,7,1,27.0,42,0.6428571428571429,39.88095238095238,41,0.9727061556329849,0.1,False,1
LM,isi=250,6,7,18.0,35,0.5142857142857142,25.82857142857143,34,0.7596638655462185,0.1,False,1
LM,isi=250,6,6,23.0,33,0.696969696969697,26.424242424242426,32,0.8257575757575758,0.1,False,2
LM,isi=250,6,5,23.0,36,0.6388888888888888,32.888888888888886,35,0.9396825396825397,0.1,False,3
LM,isi=250,6,4,27.0,42,0.6428571428571429,36.73809523809525,41,0.8960511033681767,0.1,False,4
LM,isi=250,6,3,20.0,39,0.5128205128205128,33.69230769230769,38,0.8866396761133604,0.1,False,3
LM,isi=250,6,2,23.0,35,0.6571428571428571,29.599999999999998,34,0.8705882352941176,0.1,False,2
LM,isi=250,6,1,23.0,40,0.575,35.6,39,0.9128205128205128,0.1,False,1
LM,isi=250,5,7,24.0,42,0.5714285714285714,35.80952380952382,41,0.8734030197444833,0.1,False,1
LM,isi=250,5,6,28.0,40,0.7,35.625,39,0.9134615384615385,0.1,False,2
LM,isi=250,5,5,37.0,40,0.925,36.975,39,0.948076923076923,0.1,False,3
LM,isi=250,5,4,33.0,45,0.7333333333333333,41.79999999999999,44,0.9499999999999998,0.1,False,4
LM,isi=250,5,3,34.0,42,0.8095238095238095,40.023809523809526,41,0.9761904761904762,0.1,False,3
LM,isi=250,5,2,27.0,48,0.5625,43.395833333333336,47,0.9233156028368795,0.1,False,2
LM,isi=250,5,1,30.0,44,0.6818181818181818,38.65909090909091,43,0.8990486257928119,0.1,False,1
LM,isi=250,4,7,27.0,43,0.627906976744186,36.60465116279069,42,0.8715393133997783,0.1,False,1
LM,isi=250,4,6,36.0,46,0.782608695652174,38.173913043478244,45,0.848309178743961,0.1,False,2
LM,isi=250,4,5,28.0,46,0.6086956521739131,40.217391304347814,45,0.8937198067632848,0.1,False,3
LM,isi=250,4,4,17.0,33,0.5151515151515151,26.545454545454547,32,0.8295454545454546,0.1,False,4
LM,isi=250,4,3,31.0,38,0.8157894736842105,36.94736842105263,37,0.9985775248933143,0.1,False,3
LM,isi=250,4,2,33.0,40,0.825,37.5,39,0.9615384615384615,0.1,False,2
LM,isi=250,4,1,22.0,43,0.5116279069767442,33.55813953488372,42,0.7990033222591362,0.1,False,1
LM,isi=250,3,7,25.0,45,0.5555555555555556,37.95555555555557,44,0.862626262626263,0.4,False,1
LM,isi=250,3,6,28.0,45,0.6222222222222222,38.35555555555556,44,0.8717171717171719,0.1,False,2
LM,isi=250,3,5,25.0,41,0.6097560975609756,35.65853658536586,40,0.8914634146341465,0.1,False,3
LM,isi=250,3,4,22.0,41,0.5365853658536586,33.5609756097561,40,0.8390243902439024,0.2,False,4
LM,isi=250,3,3,23.0,40,0.575,32.95,39,0.8448717948717949,0.1,False,3
LM,isi=250,3,2,31.0,44,0.7045454545454546,39.34090909090909,43,0.9149048625792812,0.1,False,2
LM,isi=250,3,1,20.0,40,0.5,35.6,39,0.9128205128205128,1.6,True,1
LM,isi=250,2,7,19.0,36,0.5277777777777778,32.80555555555555,35,0.9373015873015872,0.1,False,1
LM,isi=250,2,6,17.0,46,0.3695652173913043,45.0,45,1.0,1.6,True,2
LM,isi=250,2,5,33.0,50,0.66,44.12,49,0.900408163265306,0.1,False,3
LM,isi=250,2,4,27.0,51,0.5294117647058824,50.0,50,1.0,0.4,True,4
LM,isi=250,2,3,20.0,35,0.5714285714285714,31.942857142857143,34,0.9394957983193277,0.1,False,3
LM,isi=250,2,2,24.0,39,0.6153846153846154,35.28205128205127,38,0.9284750337381914,0.1,False,2
LM,isi=250,2,1,19.0,37,0.5135135135135135,30.43243243243243,36,0.8453453453453453,0.1,False,1
LM,isi=250,1,7,25.0,41,0.6097560975609756,28.487804878048777,40,0.7121951219512195,0.1,False,1
LM,isi=250,1,6,23.0,43,0.5348837209302325,28.279069767441865,42,0.673311184939092,0.1,False,2
LM,isi=250,1,5,26.0,45,0.5777777777777777,28.6,44,0.65,0.1,False,3
LM,isi=250,1,4,28.0,46,0.6086956521739131,31.95652173913044,45,0.710144927536232,0.1,False,4
LM,isi=250,1,3,23.0,44,0.5227272727272727,26.15909090909091,43,0.6083509513742072,0.1,False,3
LM,isi=250,1,2,25.0,44,0.5681818181818182,28.477272727272734,43,0.6622621564482031,0.1,False,2
LM,isi=250,1,1,16.0,40,0.4,23.625000000000004,39,0.6057692307692308,1.6,True,1
LM,isi=250,0,7,25.0,47,0.5319148936170213,38.23404255319149,46,0.8311748381128585,0.1,False,1
LM,isi=250,0,6,37.0,45,0.8222222222222222,42.48888888888889,44,0.9656565656565657,0.1,False,2
LM,isi=250,0,5,32.0,49,0.6530612244897959,42.55102040816327,48,0.8864795918367347,0.1,False,3
LM,isi=250,0,4,41.0,48,0.8541666666666666,45.479166666666664,47,0.9676418439716312,0.1,False,4
LM,isi=250,0,3,26.0,38,0.6842105263157895,33.473684210526315,37,0.9046941678520626,0.1,False,3
LM,isi=250,0,2,39.0,44,0.8863636363636364,41.38636363636363,43,0.9624735729386891,0.1,False,2
LM,isi=250,0,1,28.0,49,0.5714285714285714,39.42857142857144,48,0.8214285714285716,0.1,False,1
V1,isi=6k,5,7,24.0,33,0.7272727272727273,31.87878787878788,32,0.9962121212121212,0.1,False,1
V1,isi=6k,5,6,32.0,34,0.9411764705882353,32.94117647058823,33,0.9982174688057041,0.1,False,2
V1,isi=6k,5,5,27.0,35,0.7714285714285715,32.45714285714285,34,0.9546218487394956,0.1,False,3
V1,isi=6k,5,4,32.0,35,0.9142857142857143,33.05714285714285,34,0.9722689075630251,0.05,False,4
V1,isi=6k,5,3,25.0,33,0.7575757575757576,31.060606060606062,32,0.9706439393939394,0.1,False,3
V1,isi=6k,5,2,27.0,34,0.7941176470588235,32.794117647058826,33,0.9937611408199644,0.1,False,2
V1,isi=6k,5,1,24.0,35,0.6857142857142857,33.85714285714286,34,0.9957983193277311,0.1,False,1
V1,isi=6k,4,7,24.0,35,0.6857142857142857,31.2,34,0.9176470588235294,0.1,False,1
V1,isi=6k,4,6,25.0,34,0.7352941176470589,31.970588235294116,33,0.9688057040998217,0.1,False,2
V1,isi=6k,4,5,26.0,35,0.7428571428571429,31.799999999999994,34,0.9352941176470586,0.1,False,3
V1,isi=6k,4,4,24.0,34,0.7058823529411765,32.67647058823529,33,0.9901960784313725,0.1,False,4
V1,isi=6k,4,3,28.0,35,0.8,30.4,34,0.8941176470588235,0.1,False,3
V1,isi=6k,4,2,22.0,35,0.6285714285714286,30.82857142857143,34,0.9067226890756303,0.1,False,2
V1,isi=6k,4,1,29.0,35,0.8285714285714286,33.85714285714286,34,0.9957983193277311,0.1,False,1
V1,isi=6k,3,7,27.0,35,0.7714285714285715,32.45714285714285,34,0.9546218487394956,0.1,False,1
V1,isi=6k,3,6,34.0,34,1.0,33.0,33,1.0,0.025,True,2
V1,isi=6k,3,5,30.0,33,0.9090909090909091,30.939393939393938,32,0.9668560606060606,0.05,False,3
V1,isi=6k,3,4,32.0,34,0.9411764705882353,32.26470588235294,33,0.9777183600713012,0.05,False,4
V1,isi=6k,3,3,30.0,35,0.8571428571428571,33.971428571428575,34,0.9991596638655462,0.1,False,3
V1,isi=6k,3,2,27.0,34,0.7941176470588235,31.941176470588232,33,0.9679144385026737,0.1,False,2
V1,isi=6k,3,1,26.0,35,0.7428571428571429,32.22857142857142,34,0.9478991596638654,0.1,False,1
V1,isi=6k,2,7,28.0,34,0.8235294117647058,32.23529411764706,33,0.9768270944741533,0.1,False,1
V1,isi=6k,2,6,27.0,34,0.7941176470588235,32.588235294117645,33,0.9875222816399287,0.1,False,2
V1,isi=6k,2,5,23.0,35,0.6571428571428571,33.028571428571425,34,0.9714285714285714,0.1,False,3
V1,isi=6k,2,4,22.0,34,0.6470588235294118,30.705882352941178,33,0.93048128342246,0.1,False,4
V1,isi=6k,2,3,26.0,35,0.7428571428571429,33.74285714285715,34,0.992436974789916,0.1,False,3
V1,isi=6k,2,2,25.0,35,0.7142857142857143,32.942857142857136,34,0.96890756302521,0.1,False,2
V1,isi=6k,2,1,24.0,35,0.6857142857142857,31.485714285714288,34,0.9260504201680673,0.1,False,1
V1,isi=6k,1,7,31.0,36,0.8611111111111112,34.97222222222223,35,0.9992063492063493,0.1,False,1
V1,isi=6k,1,6,25.0,35,0.7142857142857143,29.999999999999996,34,0.8823529411764705,0.05,False,2
V1,isi=6k,1,5,25.0,34,0.7352941176470589,32.88235294117647,33,0.9964349376114081,0.1,False,3
V1,isi=6k,1,4,21.0,35,0.6,33.65714285714286,34,0.9899159663865547,0.1,False,4
V1,isi=6k,1,3,23.0,35,0.6571428571428571,32.74285714285713,34,0.9630252100840333,0.1,False,3
V1,isi=6k,1,2,29.0,36,0.8055555555555556,34.388888888888886,35,0.9825396825396824,0.1,False,2
V1,isi=6k,1,1,27.0,36,0.75,33.972222222222214,35,0.9706349206349204,0.1,False,1
V1,isi=6k,0,7,26.0,36,0.7222222222222222,34.33333333333333,35,0.9809523809523808,0.1,False,1
V1,isi=6k,0,6,23.0,35,0.6571428571428571,33.42857142857143,34,0.9831932773109244,0.1,False,2
V1,isi=6k,0,5,23.0,35,0.6571428571428571,33.028571428571425,34,0.9714285714285714,0.1,False,3
V1,isi=6k,0,4,20.0,36,0.5555555555555556,31.999999999999996,35,0.9142857142857141,0.1,False,4
V1,isi=6k,0,3,30.0,36,0.8333333333333334,34.97222222222223,35,0.9992063492063493,0.1,False,3
V1,isi=6k,0,2,21.0,35,0.6,31.828571428571422,34,0.9361344537815124,0.1,False,2
V1,isi=6k,0,1,23.0,35,0.6571428571428571,33.971428571428575,34,0.9991596638655462,0.1,False,1
V1,isi=250,5,7,37.0,49,0.7551020408163265,47.06122448979592,48,0.9804421768707483,0.1,False,1
V1,isi=250,5,6,36.0,49,0.7346938775510204,45.61224489795919,48,0.9502551020408163,0.1,False,2
V1,isi=250,5,5,31.0,45,0.6888888888888889,41.42222222222222,44,0.9414141414141414,0.1,False,3
V1,isi=250,5,4,33.0,40,0.825,37.3,39,0.9564102564102563,0.1,False,4
V1,isi=250,5,3,27.0,37,0.7297297297297297,34.05405405405405,36,0.9459459459459457,0.1,False,3
V1,isi=250,5,2,30.0,33,0.9090909090909091,31.757575757575758,32,0.9924242424242424,0.05,False,2
V1,isi=250,5,1,30.0,44,0.6818181818181818,40.00000000000001,43,0.9302325581395351,0.1,False,1
V1,isi=250,4,7,26.0,41,0.6341463414634146,39.146341463414636,40,0.9786585365853658,0.1,False,1
V1,isi=250,4,6,32.0,42,0.7619047619047619,39.35714285714286,41,0.9599303135888503,0.1,False,2
V1,isi=250,4,5,33.0,41,0.8048780487804879,37.75609756097561,40,0.9439024390243903,0.1,False,3
V1,isi=250,4,4,26.0,41,0.6341463414634146,37.29268292682926,40,0.9323170731707315,0.1,False,4
V1,isi=250,4,3,21.0,35,0.6,32.77142857142857,34,0.9638655462184874,0.1,False,3
V1,isi=250,4,2,19.0,37,0.5135135135135135,36.0,36,1.0,0.1,True,2
V1,isi=250,4,1,15.0,40,0.375,39.0,39,1.0,1.6,True,1
V1,isi=250,3,7,39.0,45,0.8666666666666667,42.42222222222222,44,0.9641414141414141,0.1,False,1
V1,isi=250,3,6,27.0,33,0.8181818181818182,31.757575757575758,32,0.9924242424242424,0.1,False,2
V1,isi=250,3,5,36.0,41,0.8780487804878049,38.53658536585367,40,0.9634146341463417,0.05,False,3
V1,isi=250,3,4,39.0,45,0.8666666666666667,43.644444444444446,44,0.991919191919192,0.1,False,4
V1,isi=250,3,3,41.0,46,0.8913043478260869,44.543478260869556,45,0.9898550724637679,0.1,False,3
V1,isi=250,3,2,37.0,46,0.8043478260869565,43.02173913043479,45,0.9560386473429953,0.1,False,2
V1,isi=250,3,1,37.0,52,0.7115384615384616,49.96153846153846,51,0.9796380090497737,0.1,False,1
V1,isi=250,2,7,34.0,43,0.7906976744186046,39.44186046511628,42,0.9390919158361019,0.1,False,1
V1,isi=250,2,6,24.0,36,0.6666666666666666,32.33333333333333,35,0.9238095238095236,0.1,False,2
V1,isi=250,2,5,20.0,34,0.5882352941176471,31.235294117647054,33,0.9465240641711229,0.1,False,3
V1,isi=250,2,4,28.0,45,0.6222222222222222,40.75555555555554,44,0.9262626262626259,0.1,False,4
V1,isi=250,2,3,23.0,34,0.6764705882352942,31.970588235294116,33,0.9688057040998217,0.1,False,3
V1,isi=250,2,2,20.0,35,0.5714285714285714,34.0,34,1.0,0.1,True,2
V1,isi=250,2,1,27.0,42,0.6428571428571429,35.9047619047619,41,0.8757259001161438,0.1,False,1
V1,isi=250,1,7,36.0,47,0.7659574468085106,45.00000000000001,46,0.9782608695652175,0.1,False,1
V1,isi=250,1,6,33.0,41,0.8048780487804879,38.46341463414634,40,0.9615853658536585,0.1,False,2
V1,isi=250,1,5,34.0,41,0.8292682926829268,39.97560975609756,40,0.999390243902439,0.1,False,3
V1,isi=250,1,4,28.0,42,0.6666666666666666,40.023809523809526,41,0.9761904761904762,0.1,False,4
V1,isi=250,1,3,24.0,34,0.7058823529411765,32.17647058823529,33,0.9750445632798573,0.1,False,3
V1,isi=250,1,2,25.0,37,0.6756756756756757,34.945945945945944,36,0.9707207207207207,0.1,False,2
V1,isi=250,1,1,29.0,44,0.6590909090909091,41.9090909090909,43,0.9746300211416489,0.1,False,1
V1,isi=250,0,7,29.0,40,0.725,36.675,39,0.9403846153846154,0.1,False,1
V1,isi=250,0,6,22.0,43,0.5116279069767442,40.3953488372093,42,0.9617940199335546,0.1,False,2
V1,isi=250,0,5,22.0,36,0.6111111111111112,34.94444444444444,35,0.9984126984126984,0.1,False,3
V1,isi=250,0,4,23.0,35,0.6571428571428571,33.8,34,0.9941176470588236,0.1,False,4
V1,isi=250,0,3,21.0,40,0.525,35.175000000000004,39,0.901923076923077,0.1,False,3
V1,isi=250,0,2,19.0,30,0.6333333333333333,28.899999999999995,29,0.9965517241379309,0.1,False,2
V1,isi=250,0,1,18.0,31,0.5806451612903226,28.096774193548388,30,0.9365591397849463,0.1,False,1
