area,isi,sess,ori,cell_id,weight,bad_fit
LM,250,8,1,210127_003_31,-0.21376001364063768,False
LM,250,8,1,210127_003_38,-1.680962567690357,False
LM,250,8,1,210127_003_41,0.9766775107776209,False
LM,250,8,1,210127_003_47,0.03462315521491455,False
LM,250,8,1,210127_003_5,-0.15334351970291138,False
LM,250,8,1,210127_003_60,0.47548043778226656,False
LM,250,8,2,210127_003_1,-1.3946198440546986,False
LM,250,8,2,210127_003_19,0.5150014654544322,False
LM,250,8,2,210127_003_27,0.3944638718530804,False
LM,250,8,2,210127_003_28,0.016677333666166305,False
LM,250,8,2,210127_003_31,-0.34544326908262235,False
LM,250,8,2,210127_003_38,-1.2005435970982217,False
LM,250,8,2,210127_003_41,-0.7441796344225509,False
LM,250,8,2,210127_003_47,-0.39971686183704946,False
LM,250,8,2,210127_003_5,0.17831640478213018,False
LM,250,8,2,210127_003_60,0.40829082161070573,False
LM,250,8,3,210127_003_1,0.1642086940756471,False
LM,250,8,3,210127_003_19,-0.20351024924829453,False
LM,250,8,3,210127_003_27,0.795608452087393,False
LM,250,8,3,210127_003_28,0.20120716455604537,False
LM,250,8,3,210127_003_31,0.1572999153460195,False
LM,250,8,3,210127_003_38,0.1607209310734774,False
LM,250,8,3,210127_003_41,-0.5892329175432316,False
LM,250,8,3,210127_003_47,0.04688594698037818,False
LM,250,8,3,210127_003_5,0.6133419336724897,False
LM,250,8,3,210127_003_60,-0.16920025912023107,False
LM,250,8,4,210127_003_1,0.6643587991489106,False
LM,250,8,4,210127_003_19,3.7579202810745453,False
LM,250,8,4,210127_003_27,3.4167323076333354,False
LM,250,8,4,210127_003_28,-2.6237003749998067,False
LM,250,8,4,210127_003_31,5.000065540022506,False
LM,250,8,4,210127_003_38,-2.1454322255836615,False
LM,250,8,4,210127_003_41,-2.8272266452561965,False
LM,250,8,4,210127_003_47,-3.768074150448342,False
LM,250,8,4,210127_003_5,1.587924132271091,False
LM,250,8,4,210127_003_60,-4.32199749067272,False
LM,250,8,7,210127_003_1,-0.7153585110860554,False
LM,250,8,7,210127_003_19,0.17990894881122443,False
LM,250,8,7,210127_003_27,-0.9078208235770546,False
LM,250,8,7,210127_003_28,-0.62283420057285,False
LM,250,8,7,210127_003_31,0.19275023880533837,False
LM,250,8,7,210127_003_38,0.2160778649363806,False
LM,250,8,7,210127_003_41,-0.714151622866801,False
LM,250,8,7,210127_003_47,0.6364177748627569,False
LM,250,8,7,210127_003_5,0.08203678985887564,False
LM,250,8,7,210127_003_60,0.841532776431535,False
LM,250,8,6,210127_003_1,-1.5976183274569609,False
LM,250,8,6,210127_003_19,0.3880170150924198,False
LM,250,8,6,210127_003_27,1.4235868648811516,False
LM,250,8,6,210127_003_28,1.5954647292495538,False
LM,250,8,6,210127_003_31,0.22522925674894945,False
LM,250,8,6,210127_003_38,-1.7579510836321042,False
LM,250,8,6,210127_003_41,-3.2073654109817418,False
LM,250,8,6,210127_003_47,4.882110370027818,False
LM,250,8,6,210127_003_5,-2.6089029764727463,False
LM,250,8,6,210127_003_60,1.8794394174095226,False
LM,250,8,5,210127_003_1,-0.3964682591111135,False
LM,250,8,5,210127_003_19,-0.5431894022579736,False
LM,250,8,5,210127_003_27,0.37486397328102294,False
LM,250,8,5,210127_003_28,-0.6415991505389158,False
LM,250,8,5,210127_003_31,-0.7705274314927445,False
LM,250,8,5,210127_003_38,-2.117223475846196,False
LM,250,8,5,210127_003_41,0.22651485041433106,False
LM,250,8,5,210127_003_47,-2.27165137384124,False
LM,250,8,5,210127_003_5,0.46069857293046773,False
LM,250,8,5,210127_003_60,0.6478900216384761,False
LM,250,9,1,210325_002_14,-0.2230968939227651,False
LM,250,9,1,210325_002_19,2.3451813120193457,False
LM,250,9,1,210325_002_41,-0.4989419932850012,False
LM,250,9,1,210325_002_47,-0.9828682861768954,False
LM,250,9,1,210325_002_48,-0.4823226880012541,False
LM,250,9,1,210325_002_60,-0.3114583240108715,False
LM,250,9,1,210325_002_66,0.3489093255984024,False
LM,250,9,1,210325_002_67,-0.08344348172477645,False
LM,250,9,1,210325_002_76,-0.15112470909566156,False
LM,250,9,1,210325_002_84,-0.06074791306017602,False
LM,250,9,2,210325_002_14,0.12623510312371522,False
LM,250,9,2,210325_002_19,-0.009612434441891082,False
LM,250,9,2,210325_002_41,0.48139648323889617,False
LM,250,9,2,210325_002_47,-0.2589008261497474,False
LM,250,9,2,210325_002_48,0.26128112718796004,False
LM,250,9,2,210325_002_60,-0.3046783268400475,False
LM,250,9,2,210325_002_66,-1.2475142422327536,False
LM,250,9,2,210325_002_67,-0.36837592851372847,False
LM,250,9,2,210325_002_76,-0.3739731199922183,False
LM,250,9,2,210325_002_84,0.035315874434957095,False
LM,250,9,3,210325_002_14,-0.28153203011588346,False
LM,250,9,3,210325_002_19,-1.1882148218504227,False
LM,250,9,3,210325_002_41,0.1275043355409764,False
LM,250,9,3,210325_002_47,0.18100357566898495,False
LM,250,9,3,210325_002_48,-2.878251435765022,False
LM,250,9,3,210325_002_60,-0.15628413592506263,False
LM,250,9,3,210325_002_66,1.4562887755520766,False
LM,250,9,3,210325_002_67,0.7844999683970002,False
LM,250,9,3,210325_002_76,-1.2102468034888325,False
LM,250,9,3,210325_002_84,-0.39707843110259944,False
LM,250,9,4,210325_002_14,1.322859191995903,False
LM,250,9,4,210325_002_19,2.3267886704829586,False
LM,250,9,4,210325_002_41,0.31998820286065666,False
LM,250,9,4,210325_002_47,-0.4668993295994426,False
LM,250,9,4,210325_002_48,-0.6013056154212286,False
LM,250,9,4,210325_002_60,-1.5707343245967706,False
LM,250,9,4,210325_002_66,0.5807169003881256,False
LM,250,9,4,210325_002_67,-1.2455867148724504,False
LM,250,9,4,210325_002_76,-0.25921857272879834,False
LM,250,9,4,210325_002_84,-0.6017776180392289,False
LM,250,9,7,210325_002_14,-0.11404106554778082,False
LM,250,9,7,210325_002_19,1.1979344941269936,False
LM,250,9,7,210325_002_41,-0.29688624428428145,False
LM,250,9,7,210325_002_47,-0.1446651912269683,False
LM,250,9,7,210325_002_48,0.7911660159716929,False
LM,250,9,7,210325_002_60,0.1406350864806959,False
LM,250,9,7,210325_002_66,0.7556236240580603,False
LM,250,9,7,210325_002_67,-0.5581902909992209,False
LM,250,9,7,210325_002_76,0.7841333447440064,False
LM,250,9,7,210325_002_84,0.44702661601395377,False
LM,250,9,6,210325_002_14,-0.21143693015250165,False
LM,250,9,6,210325_002_19,-0.09316362655825117,False
LM,250,9,6,210325_002_41,0.019963374788659394,False
LM,250,9,6,210325_002_47,-0.01630290375856447,False
LM,250,9,6,210325_002_48,-0.43393366650474974,False
LM,250,9,6,210325_002_60,0.05434661846041677,False
LM,250,9,6,210325_002_66,-0.040813084499692565,False
LM,250,9,6,210325_002_67,-0.017800101381988398,False
LM,250,9,6,210325_002_76,-0.3517329014574315,False
LM,250,9,6,210325_002_84,-0.13499595330048209,False
LM,250,9,5,210325_002_14,-0.6176160434588311,False
LM,250,9,5,210325_002_19,-1.3374042635509937,False
LM,250,9,5,210325_002_41,-0.3816279883138076,False
LM,250,9,5,210325_002_47,-0.11502001573372223,False
LM,250,9,5,210325_002_48,-0.32500575896911066,False
LM,250,9,5,210325_002_60,-0.2673162867274428,False
LM,250,9,5,210325_002_66,0.9763162927203695,False
LM,250,9,5,210325_002_67,1.2881753476586368,False
LM,250,9,5,210325_002_76,0.4980558933172503,False
LM,250,9,5,210325_002_84,-0.1690973512649805,False
LM,250,10,1,210805_002_18,0.18782772363901046,False
LM,250,10,1,210805_002_21,-0.910957786990096,False
LM,250,10,1,210805_002_36,-0.29752059367894823,False
LM,250,10,1,210805_002_39,0.06617522631961492,False
LM,250,10,1,210805_002_66,-1.3191478510904888,False
LM,250,10,1,210805_002_70,-0.6255473747346381,False
LM,250,10,1,210805_002_71,-0.5294421345538503,False
LM,250,10,1,210805_002_72,1.556579245495728,False
LM,250,10,1,210805_002_73,0.6241969818085487,False
LM,250,10,1,210805_002_77,-0.9862221237208502,False
LM,250,10,2,210805_002_18,1.9791606669435853,False
LM,250,10,2,210805_002_21,5.374208800835678,False
LM,250,10,2,210805_002_36,-1.2618617556578602,False
LM,250,10,2,210805_002_39,0.09592176812470321,False
LM,250,10,2,210805_002_66,-1.079018245599689,False
LM,250,10,2,210805_002_70,-0.9100002197782289,False
LM,250,10,2,210805_002_71,-3.332837927148006,False
LM,250,10,2,210805_002_72,-0.635142989488623,False
LM,250,10,2,210805_002_73,-0.6558195133079112,False
LM,250,10,2,210805_002_77,-0.9823805641564023,False
LM,250,10,3,210805_002_18,-4.330838263721749,False
LM,250,10,3,210805_002_21,1.3207947878621356,False
LM,250,10,3,210805_002_36,-1.5761520597191745,False
LM,250,10,3,210805_002_39,1.4909066472633228,False
LM,250,10,3,210805_002_66,-3.8719524538216605,False
LM,250,10,3,210805_002_70,-2.2549533457480155,False
LM,250,10,3,210805_002_71,-2.2331499400982517,False
LM,250,10,3,210805_002_72,0.6437969915167301,False
LM,250,10,3,210805_002_73,1.5542768066421981,False
LM,250,10,3,210805_002_77,3.6429798279152728,False
LM,250,10,4,210805_002_18,8.961932851080412,False
LM,250,10,4,210805_002_21,0.0144547435194054,False
LM,250,10,4,210805_002_36,-1.8273011923600961,False
LM,250,10,4,210805_002_39,1.2676016123200782,False
LM,250,10,4,210805_002_66,0.08270269222999005,False
LM,250,10,4,210805_002_70,1.4774831417899303,False
LM,250,10,4,210805_002_71,-0.41091247469171677,False
LM,250,10,4,210805_002_72,-1.1368541458750485,False
LM,250,10,4,210805_002_73,-0.4450697454525283,False
LM,250,10,4,210805_002_77,1.5932602344655464,False
LM,250,10,7,210805_002_18,0.3160153021590659,False
LM,250,10,7,210805_002_21,0.6031748342150234,False
LM,250,10,7,210805_002_36,-0.156544650021754,False
LM,250,10,7,210805_002_39,-0.0317049641272078,False
LM,250,10,7,210805_002_66,-0.5104983299926804,False
LM,250,10,7,210805_002_70,-1.1040337862902625,False
LM,250,10,7,210805_002_71,1.0550202335252976,False
LM,250,10,7,210805_002_72,2.22322499994506,False
LM,250,10,7,210805_002_73,-1.387376308790607,False
LM,250,10,7,210805_002_77,0.27047530721489377,False
LM,250,10,6,210805_002_18,-0.14729733411962798,False
LM,250,10,6,210805_002_21,0.6031542374603021,False
LM,250,10,6,210805_002_36,-0.49264166535863296,False
LM,250,10,6,210805_002_39,-0.10353875741964558,False
LM,250,10,6,210805_002_66,0.01659781134305982,False
LM,250,10,6,210805_002_70,-1.073843321815147,False
LM,250,10,6,210805_002_71,-0.9469422560400584,False
LM,250,10,6,210805_002_72,1.2865602459882908,False
LM,250,10,6,210805_002_73,-0.33153640501200243,False
LM,250,10,6,210805_002_77,-0.5994146500713136,False
LM,250,10,5,210805_002_18,0.09221858570792918,False
LM,250,10,5,210805_002_21,0.11528961597986509,False
LM,250,10,5,210805_002_36,-0.36503892111126746,False
LM,250,10,5,210805_002_39,-0.5539837850929104,False
LM,250,10,5,210805_002_66,-1.700889618679593,False
LM,250,10,5,210805_002_70,0.18542048059522642,False
LM,250,10,5,210805_002_71,0.2071856388070472,False
LM,250,10,5,210805_002_72,0.3098541996929498,False
LM,250,10,5,210805_002_73,-0.4104299021686799,False
LM,250,10,5,210805_002_77,0.3852707459271869,False
LM,250,11,1,211020_002_11,0.5315028839240057,False
LM,250,11,1,211020_002_17,0.07414586592722117,False
LM,250,11,1,211020_002_2,0.13006084012307007,False
LM,250,11,1,211020_002_22,-0.1810816128917463,False
LM,250,11,1,211020_002_36,-0.4596544338116857,False
LM,250,11,1,211020_002_39,0.424601007222833,False
LM,250,11,1,211020_002_44,0.2796658423435474,False
LM,250,11,1,211020_002_56,0.1302731233394141,False
LM,250,11,1,211020_002_61,-0.5815098379336803,False
LM,250,11,1,211020_002_7,-0.2139325111685082,False
LM,250,11,2,211020_002_11,-0.3012767714962694,False
LM,250,11,2,211020_002_17,-0.2604410582407244,False
LM,250,11,2,211020_002_2,0.006295978895222376,False
LM,250,11,2,211020_002_22,-0.08046757529679027,False
LM,250,11,2,211020_002_36,0.5120299577045584,False
LM,250,11,2,211020_002_39,0.19998259879608682,False
LM,250,11,2,211020_002_44,0.1781691907959555,False
LM,250,11,2,211020_002_56,-0.11304055673970748,False
LM,250,11,2,211020_002_61,-0.23898621496471142,False
LM,250,11,2,211020_002_7,0.036818462831814,False
LM,250,11,3,211020_002_11,0.1422486623890329,False
LM,250,11,3,211020_002_17,0.1202545974043403,False
LM,250,11,3,211020_002_2,0.4236713747772889,False
LM,250,11,3,211020_002_22,-1.681396340568003,False
LM,250,11,3,211020_002_36,0.13714190645876911,False
LM,250,11,3,211020_002_39,-0.1780290302989016,False
LM,250,11,3,211020_002_44,-0.2901348759694997,False
LM,250,11,3,211020_002_56,-0.7419530482624239,False
LM,250,11,3,211020_002_61,-0.6170421001013437,False
LM,250,11,3,211020_002_7,1.523499832142753,False
LM,250,11,4,211020_002_11,0.4678713148550031,False
LM,250,11,4,211020_002_17,0.2582836761859326,False
LM,250,11,4,211020_002_2,-0.7158016969406873,False
LM,250,11,4,211020_002_22,0.06444758088413494,False
LM,250,11,4,211020_002_36,0.42587237610435125,False
LM,250,11,4,211020_002_39,0.8346042830142295,False
LM,250,11,4,211020_002_44,0.2717281029857759,False
LM,250,11,4,211020_002_56,0.08877474462050117,False
LM,250,11,4,211020_002_61,0.40109269458682206,False
LM,250,11,4,211020_002_7,-0.22193892219087452,False
LM,250,11,7,211020_002_11,-0.21658229609275326,False
LM,250,11,7,211020_002_17,0.8149423354581984,False
LM,250,11,7,211020_002_2,0.13211528974029907,False
LM,250,11,7,211020_002_22,-0.5218660512681907,False
LM,250,11,7,211020_002_36,0.26345252383784157,False
LM,250,11,7,211020_002_39,0.03730041749827251,False
LM,250,11,7,211020_002_44,2.9792524115702896,False
LM,250,11,7,211020_002_56,-1.963216748101793,False
LM,250,11,7,211020_002_61,-1.133910387509033,False
LM,250,11,7,211020_002_7,-0.4070048818466141,False
LM,250,11,6,211020_002_11,0.36674167413303493,False
LM,250,11,6,211020_002_17,-0.8391280928071332,False
LM,250,11,6,211020_002_2,-0.12971749445811476,False
LM,250,11,6,211020_002_22,0.3798125088262907,False
LM,250,11,6,211020_002_36,1.4589143953776098,False
LM,250,11,6,211020_002_39,0.05107567207892316,False
LM,250,11,6,211020_002_44,-0.5488977356219182,False
LM,250,11,6,211020_002_56,0.45244479170256646,False
LM,250,11,6,211020_002_61,0.7397166916191154,False
LM,250,11,6,211020_002_7,-0.058614426464998814,False
LM,250,11,5,211020_002_11,1.3054768139652353,False
LM,250,11,5,211020_002_17,-1.12198763519973,False
LM,250,11,5,211020_002_2,0.6998881833510318,False
LM,250,11,5,211020_002_22,0.09260936069844661,False
LM,250,11,5,211020_002_36,-2.9806866220239456,False
LM,250,11,5,211020_002_39,-1.5617081096898247,False
LM,250,11,5,211020_002_44,0.11559542070327566,False
LM,250,11,5,211020_002_56,-0.9784423648311815,False
LM,250,11,5,211020_002_61,-1.0843277864060639,False
LM,250,11,5,211020_002_7,-0.05611494578459286,False
LM,250,12,1,211020_003_15,-1.0015419084732624,False
LM,250,12,1,211020_003_22,-0.42662676372523833,False
LM,250,12,1,211020_003_25,-0.029692149417918756,False
LM,250,12,1,211020_003_26,0.9364557159457547,False
LM,250,12,1,211020_003_32,-0.5532111545506035,False
LM,250,12,1,211020_003_4,1.528181281087585,False
LM,250,12,1,211020_003_5,-0.03415010444834232,False
LM,250,12,1,211020_003_52,-0.291463076610615,False
LM,250,12,1,211020_003_55,-0.2047542880984956,False
LM,250,12,1,211020_003_56,-0.43707787328664693,False
LM,250,12,2,211020_003_15,0.029643431879023296,False
LM,250,12,2,211020_003_22,0.8931127847695421,False
LM,250,12,2,211020_003_25,0.39151629807064925,False
LM,250,12,2,211020_003_26,-0.4451023373554577,False
LM,250,12,2,211020_003_32,3.6416715172517655,False
LM,250,12,2,211020_003_4,-2.3148775486295747,False
LM,250,12,2,211020_003_5,-0.9258938730295476,False
LM,250,12,2,211020_003_52,8.077170943747058,False
LM,250,12,2,211020_003_55,-0.9718473657704898,False
LM,250,12,2,211020_003_56,-0.3034077007190845,False
LM,250,12,3,211020_003_15,0.7639572055341048,False
LM,250,12,3,211020_003_22,-0.2870398158860894,False
LM,250,12,3,211020_003_25,-0.8886485185443291,False
LM,250,12,3,211020_003_26,0.5316022088967571,False
LM,250,12,3,211020_003_32,0.835869169016199,False
LM,250,12,3,211020_003_4,-0.37633254886991097,False
LM,250,12,3,211020_003_5,0.30331582891341213,False
LM,250,12,3,211020_003_52,-1.98472460421317,False
LM,250,12,3,211020_003_55,-0.5129092576374008,False
LM,250,12,3,211020_003_56,1.1205683407623002,False
LM,250,12,4,211020_003_15,0.4299327739572405,False
LM,250,12,4,211020_003_22,-0.5114329277692846,False
LM,250,12,4,211020_003_25,-0.26549615033185603,False
LM,250,12,4,211020_003_26,-0.6959622868750319,False
LM,250,12,4,211020_003_32,-0.2238234417141447,False
LM,250,12,4,211020_003_4,-0.4058598336121122,False
LM,250,12,4,211020_003_5,-1.093228561517929,False
LM,250,12,4,211020_003_52,1.2109499743116814,False
LM,250,12,4,211020_003_55,-0.3574986994849496,False
LM,250,12,4,211020_003_56,1.7310871159244634,False
LM,250,12,7,211020_003_15,-0.2921688419903745,False
LM,250,12,7,211020_003_22,-0.4326291284935344,False
LM,250,12,7,211020_003_25,-0.04310669743748363,False
LM,250,12,7,211020_003_26,0.8620311929515196,False
LM,250,12,7,211020_003_32,0.49166280397686535,False
LM,250,12,7,211020_003_4,-0.2553820302600798,False
LM,250,12,7,211020_003_5,0.31193887560880995,False
LM,250,12,7,211020_003_52,-0.9999743511159731,False
LM,250,12,7,211020_003_55,1.0441806017510924,False
LM,250,12,7,211020_003_56,-0.23144345326621085,False
LM,250,12,6,211020_003_15,-0.4860213289748643,False
LM,250,12,6,211020_003_22,1.6186811529858574,False
LM,250,12,6,211020_003_25,-0.6753765984464764,False
LM,250,12,6,211020_003_26,0.3915308487367355,False
LM,250,12,6,211020_003_32,-0.5165617134625791,False
LM,250,12,6,211020_003_4,0.9439837663882287,False
LM,250,12,6,211020_003_5,-0.7492468569576576,False
LM,250,12,6,211020_003_52,0.6376704789658447,False
LM,250,12,6,211020_003_55,-0.32160211888266055,False
LM,250,12,6,211020_003_56,0.666638681378771,False
LM,250,12,5,211020_003_15,0.19355494967808795,False
LM,250,12,5,211020_003_22,0.38420863121639437,False
LM,250,12,5,211020_003_25,0.762571488515583,False
LM,250,12,5,211020_003_26,0.12475320121232869,False
LM,250,12,5,211020_003_32,0.4876358209062346,False
LM,250,12,5,211020_003_4,0.06057472941742503,False
LM,250,12,5,211020_003_5,-0.14578180562550358,False
LM,250,12,5,211020_003_52,0.12420991015233085,False
LM,250,12,5,211020_003_55,-0.39278271330558434,False
LM,250,12,5,211020_003_56,-0.2278030697733726,False
LM,250,13,1,220228_002_11,-6.611415761923325,False
LM,250,13,1,220228_002_15,-7.152006854346048,False
LM,250,13,1,220228_002_16,-3.4961592673701487,False
LM,250,13,1,220228_002_26,6.8283630919458265,False
LM,250,13,1,220228_002_29,2.0238945309118854,False
LM,250,13,1,220228_002_3,0.2911805487590513,False
LM,250,13,1,220228_002_34,-2.7530880043007677,False
LM,250,13,1,220228_002_46,12.204464850934004,False
LM,250,13,1,220228_002_50,1.26429656878787,False
LM,250,13,1,220228_002_56,-0.059336677526925286,False
LM,250,13,2,220228_002_11,0.23036219399056534,False
LM,250,13,2,220228_002_15,0.40863285751664336,False
LM,250,13,2,220228_002_16,-0.3985225508644987,False
LM,250,13,2,220228_002_26,-1.1739037593850359,False
LM,250,13,2,220228_002_29,-0.49763552646985687,False
LM,250,13,2,220228_002_3,0.1175517513254265,False
LM,250,13,2,220228_002_34,0.19654332651748518,False
LM,250,13,2,220228_002_46,-0.8428781185012113,False
LM,250,13,2,220228_002_50,0.023617272066957185,False
LM,250,13,2,220228_002_56,0.41497429385934126,False
LM,250,13,3,220228_002_11,0.6866347656281118,False
LM,250,13,3,220228_002_15,0.40167703483119155,False
LM,250,13,3,220228_002_16,-0.32149990400911577,False
LM,250,13,3,220228_002_26,0.4784070755874801,False
LM,250,13,3,220228_002_29,-0.4772451768783599,False
LM,250,13,3,220228_002_3,-0.10242676462062406,False
LM,250,13,3,220228_002_34,-0.4481697483238065,False
LM,250,13,3,220228_002_46,-0.42301491279396686,False
LM,250,13,3,220228_002_50,-0.6857205942150433,False
LM,250,13,3,220228_002_56,-0.11456599809003398,False
LM,250,13,4,220228_002_11,-0.06670187770216529,False
LM,250,13,4,220228_002_15,0.316084235598316,False
LM,250,13,4,220228_002_16,-0.01829996000380163,False
LM,250,13,4,220228_002_26,0.965760215085993,False
LM,250,13,4,220228_002_29,-1.8031547431789354,False
LM,250,13,4,220228_002_3,0.41349228066922805,False
LM,250,13,4,220228_002_34,0.18740163601971105,False
LM,250,13,4,220228_002_46,0.1745342127603422,False
LM,250,13,4,220228_002_50,-0.4207028820681842,False
LM,250,13,4,220228_002_56,-0.8557627289507224,False
LM,250,13,7,220228_002_11,-0.2812187436482816,False
LM,250,13,7,220228_002_15,0.27448550067970245,False
LM,250,13,7,220228_002_16,0.15272742507207226,False
LM,250,13,7,220228_002_26,0.5575747039924437,False
LM,250,13,7,220228_002_29,1.3707817556571396,False
LM,250,13,7,220228_002_3,-0.06062460694882077,False
LM,250,13,7,220228_002_34,-0.009933390305960188,False
LM,250,13,7,220228_002_46,-0.09684293576531644,False
LM,250,13,7,220228_002_50,-0.0998900970435983,False
LM,250,13,7,220228_002_56,-0.2709371484342924,False
LM,250,13,6,220228_002_11,0.4641652015835618,False
LM,250,13,6,220228_002_15,-0.9525592194109427,False
LM,250,13,6,220228_002_16,-7.138583041306092,False
LM,250,13,6,220228_002_26,1.9708605110790245,False
LM,250,13,6,220228_002_29,4.362809904379672,False
LM,250,13,6,220228_002_3,-3.5841496901641356,False
LM,250,13,6,220228_002_34,-3.717798370047813,False
LM,250,13,6,220228_002_46,8.714673773968709,False
LM,250,13,6,220228_002_50,9.014128028388555,False
LM,250,13,6,220228_002_56,0.9548000306902651,False
LM,250,13,5,220228_002_11,0.7428056470704583,False
LM,250,13,5,220228_002_15,-0.4987204048570977,False
LM,250,13,5,220228_002_16,-0.4159020272799019,False
LM,250,13,5,220228_002_26,-0.7477718289045217,False
LM,250,13,5,220228_002_29,0.13127541716711372,False
LM,250,13,5,220228_002_3,-0.8222285736518193,False
LM,250,13,5,220228_002_34,-0.9042309569182252,False
LM,250,13,5,220228_002_46,-0.6288396100654352,False
LM,250,13,5,220228_002_50,-1.4377983495809574,False
LM,250,13,5,220228_002_56,0.32245236892501605,False
LM,250,14,1,220228_003_14,0.4955506004465633,False
LM,250,14,1,220228_003_16,-0.0002075221966872931,False
LM,250,14,1,220228_003_17,-0.5287453891929275,False
LM,250,14,1,220228_003_29,-0.5297889851230764,False
LM,250,14,1,220228_003_35,0.31067454227631686,False
LM,250,14,1,220228_003_40,1.4378257646671244,False
LM,250,14,1,220228_003_49,-0.5507845099321997,False
LM,250,14,1,220228_003_52,0.5937671117221583,False
LM,250,14,1,220228_003_7,1.128211583003635,False
LM,250,14,1,220228_003_70,-0.022307886885016615,False
LM,250,14,2,220228_003_14,-0.09261957321972147,False
LM,250,14,2,220228_003_16,0.36258498250788307,False
LM,250,14,2,220228_003_17,0.2913007556816396,False
LM,250,14,2,220228_003_29,0.42247170358677,False
LM,250,14,2,220228_003_35,-0.6025105852724231,False
LM,250,14,2,220228_003_40,-0.17466659086553937,False
LM,250,14,2,220228_003_49,-0.1516972437906432,False
LM,250,14,2,220228_003_52,-0.2659886962486979,False
LM,250,14,2,220228_003_7,-3.2744328335085875,False
LM,250,14,2,220228_003_70,0.13114664146584953,False
LM,250,14,3,220228_003_14,0.49205916682849704,False
LM,250,14,3,220228_003_16,1.5233629914509352,False
LM,250,14,3,220228_003_17,-0.7863178556882104,False
LM,250,14,3,220228_003_29,-1.6711541084844246,False
LM,250,14,3,220228_003_35,-1.6905814355563393,False
LM,250,14,3,220228_003_40,-1.052243260697253,False
LM,250,14,3,220228_003_49,0.17505725158611085,False
LM,250,14,3,220228_003_52,0.3042821300117282,False
LM,250,14,3,220228_003_7,1.9994760186411042,False
LM,250,14,3,220228_003_70,-0.549711887825282,False
LM,250,14,4,220228_003_14,-0.5290397563206497,False
LM,250,14,4,220228_003_16,0.652919515477997,False
LM,250,14,4,220228_003_17,-3.042701698898135,False
LM,250,14,4,220228_003_29,-0.9903115493746171,False
LM,250,14,4,220228_003_35,0.37134646600573973,False
LM,250,14,4,220228_003_40,-1.199344831003259,False
LM,250,14,4,220228_003_49,-0.289636686625272,False
LM,250,14,4,220228_003_52,3.0123956489030954,False
LM,250,14,4,220228_003_7,0.15085352750095637,False
LM,250,14,4,220228_003_70,-0.48588816507485433,False
LM,250,14,7,220228_003_14,0.11284805568470802,False
LM,250,14,7,220228_003_16,-1.824700528057285,False
LM,250,14,7,220228_003_17,-2.7525771987451435,False
LM,250,14,7,220228_003_29,3.245818212026685,False
LM,250,14,7,220228_003_35,0.49922641165137804,False
LM,250,14,7,220228_003_40,0.043410838142506236,False
LM,250,14,7,220228_003_49,1.7534943179595572,False
LM,250,14,7,220228_003_52,4.507774660548073,False
LM,250,14,7,220228_003_7,3.5384073351582543,False
LM,250,14,7,220228_003_70,0.15964727328130834,False
LM,250,14,6,220228_003_14,0.7442562180386432,False
LM,250,14,6,220228_003_16,1.4028443343510872,False
LM,250,14,6,220228_003_17,-0.7724597961118258,False
LM,250,14,6,220228_003_29,-0.23451855628371732,False
LM,250,14,6,220228_003_35,-0.562871839995239,False
LM,250,14,6,220228_003_40,-0.0142103364582018,False
LM,250,14,6,220228_003_49,-0.5163287138223236,False
LM,250,14,6,220228_003_52,-0.12874096957715864,False
LM,250,14,6,220228_003_7,-0.34057747914033953,False
LM,250,14,6,220228_003_70,-0.536579870582834,False
LM,250,14,5,220228_003_14,0.4928051714667845,False
LM,250,14,5,220228_003_16,-0.048507017660860186,False
LM,250,14,5,220228_003_17,1.0816307150198838,False
LM,250,14,5,220228_003_29,0.1170725317564063,False
LM,250,14,5,220228_003_35,-1.584032588286405,False
LM,250,14,5,220228_003_40,-1.3389381973213395,False
LM,250,14,5,220228_003_49,0.8326392165833312,False
LM,250,14,5,220228_003_52,0.1862470747104652,False
LM,250,14,5,220228_003_7,-0.6866024238618138,False
LM,250,14,5,220228_003_70,0.9914228848129731,False
LM,250,15,1,230221_002_18,-0.26375470826062397,False
LM,250,15,1,230221_002_25,-0.44881086947597737,False
LM,250,15,1,230221_002_29,0.3677667654268362,False
LM,250,15,1,230221_002_32,-0.45818481458770677,False
LM,250,15,1,230221_002_36,0.0890882865920748,False
LM,250,15,1,230221_002_37,0.08303891393529028,False
LM,250,15,1,230221_002_40,0.029329516192149185,False
LM,250,15,1,230221_002_42,0.2018927349757278,False
LM,250,15,1,230221_002_57,0.4661544827393662,False
LM,250,15,1,230221_002_65,-0.21184759284265287,False
LM,250,15,2,230221_002_18,-0.5117498560298728,False
LM,250,15,2,230221_002_25,-0.27269557571852654,False
LM,250,15,2,230221_002_29,-0.13915187041521934,False
LM,250,15,2,230221_002_32,0.3265778861617079,False
LM,250,15,2,230221_002_36,0.15893710627122992,False
LM,250,15,2,230221_002_37,-0.5254133665173093,False
LM,250,15,2,230221_002_40,-0.47157115620214785,False
LM,250,15,2,230221_002_42,-0.3152064005041424,False
LM,250,15,2,230221_002_57,-0.315254383926447,False
LM,250,15,2,230221_002_65,-0.03367688929792223,False
LM,250,15,3,230221_002_18,0.06390597107312601,False
LM,250,15,3,230221_002_25,0.7212134141951054,False
LM,250,15,3,230221_002_29,0.2962172070747542,False
LM,250,15,3,230221_002_32,0.3259730004008503,False
